adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",,22611,tt0104740,en,Little Nemo: Adventures In Slumberland,"A little boy whose dreams transcend reality is sucked into his own fantasy, which is everything he has dreamed of, until he unleashes an old secret that may not only destroy this perfect dream world but reality itself.",2.770568,/5xpk0WQPNnDEjgipqCSmA4Jt7a.jpg,[],"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",1989-07-15,0.0,85.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,"Take Off On A Wonderful Adventure With ""Little Nemo""",Little Nemo: Adventures In Slumberland,False,7.1,36.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,39780,tt0119843,en,Oscar and Lucinda,"After a childhood of abuse by his evangelistic father, misfit Oscar Hopkins becomes an Anglican minister and develops a divine obsession with gambling. Lucinda Leplastrier is a rich Australian heiress shopping in London for materials for her newly acquired glass factory back home. Deciding to travel to Australia as a missionary, Oscar meets Lucinda aboard ship, and a mutual obsession blossoms. They make a wager that will alter each of their destinies.",1.462571,/tIehCqQIgEwLGybchijTFi56AIA.jpg,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Australian Film Finance Corporation (AFFC)', 'id': 8724}, {'name': 'Dalton Films', 'id': 39711}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-12-31,0.0,132.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,"They dared to play the game of love, faith, and chance.",Oscar and Lucinda,False,6.2,26.0
False,,23000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",,10396,tt0096244,en,Tequila Sunrise,"In a seaside California town, best friends Mac and Nick are on opposite sides of the law. Mac is a former drug dealer trying to clean up his act, while Nick is a high-profile detective trying to take down a Mexican drug lord named Carlos. Soon Nick's loyalties are put to the test when he begins an affair with restaurateur Jo Ann  -- a love interest of Mac's -- unwittingly leading his friend into a police-orchestrated trap.",6.399977,/57M9kLofAmUaHaVth3nSFGi1eZ9.jpg,"[{'name': 'The Mount Company', 'id': 1312}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Cinema City Films', 'id': 67709}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1988-12-02,0.0,115.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,A business on the line. A friendship on the edge. A woman caught in the middle.,Tequila Sunrise,False,6.0,116.0
False,,45000000,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,9944,tt0107798,en,The Pelican Brief,Two Supreme Court Justices have been assassinated. One lone law student has stumbled upon the truth. An investigative journalist wants her story. Everybody else wants her dead.,8.708306,/kIvGL0pyXY3TzWHrUV0ytEJDgCX.jpg,"[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-12-16,195268056.0,141.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Two Supreme Court Justices have been assassinated. One lone law student has stumbled upon the truth. An investigative journalist wants her story. Everybody else wants her dead.,The Pelican Brief,False,6.3,377.0
False,"{'id': 201873, 'name': 'A Christmas Story Collection', 'poster_path': '/qjHPRBBiluOwJZp7AcMtrs0dNPr.jpg', 'backdrop_path': '/sDJLWSHdsORRGMEii0SWvm7DMwN.jpg'}",0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,850,tt0085334,en,A Christmas Story,"The comic mishaps and adventures of a young boy named Ralph, trying to convince his parents, teachers, and Santa that a Red Ryder B.B. gun really is the perfect Christmas gift for the 1940s.",7.337907,/1dSFarRSXwMjFODxPTwyaiNZotF.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}, {'name': 'Christmas Tree Films', 'id': 10757}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",1983-11-18,19294144.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Peace, Harmony, Comfort and Joy... Maybe Next Year.",A Christmas Story,False,7.4,352.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",,10154,tt0130121,en,Mickey Blue Eyes,"An English auctioneer proposes to the daughter of a mafia kingpin, only to realize that certain ""favors"" would be asked of him.",6.951414,/oJsTBcWZcvcb8rseT2FraKDUo5r.jpg,"[{'name': 'Castle Rock Entertainment', 'id': 97}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-08-16,0.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A romantic comedy you can't refuse,Mickey Blue Eyes,False,5.3,142.0
False,,13000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",,10342,tt0133046,en,Teaching Mrs. Tingle,"Leanne is salutatorian when she needs to be valedictorian to get her scholarship to Harvard. The only class she is worse than the leader in is history, taught by Mrs. Tingle, and the teacher hates her. When an attempt to get ahead in Mrs. Tingle's class goes awry, mayhem ensues and friendships, loyalties and trust are tested by the teacher's intricate mind-games.",8.345784,/2Gg9o0qOa3OWPieySBLZbnRhlb0.jpg,"[{'name': 'Konrad Pictures', 'id': 85}, {'name': 'Dimension Films', 'id': 7405}, {'name': 'Interscope Communications', 'id': 10201}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-08-11,8946237.0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pl', 'name': 'Polski'}]",Released,"This summer, the teacher from hell is about to get taught a lesson.",Teaching Mrs. Tingle,False,5.3,94.0
False,"{'id': 10713, 'name': 'Universal Soldier Collection', 'poster_path': '/vz9ym8LnmyvEAm4ms9PH8JUmUuQ.jpg', 'backdrop_path': '/bonZuSo9YE7LFHEFE8oLD3qv32o.jpg'}",45000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",,10366,tt0176269,en,Universal Soldier: The Return,"Luc Deveraux, the heroic former Universal Soldier, is about to be thrown into action once again. When Seth (Michael Jai White), the supercomputer controlled ultra-warrior, decides to take revenge and destroy its creators, only Luc can stop it. All hell breaks loose as Luc battles Seth and a deadly team of perfect soldiers in a struggle that pits man against machine and good against evil.",7.805145,/zy0M1Mf7nqiazIYh2D49bbxnlIn.jpg,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Baumgarten-Prophet Entertainment', 'id': 12968}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-08-05,10667893.0,82.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Prepare to become obsolete,Universal Soldier: The Return,False,4.2,138.0
False,"{'id': 10713, 'name': 'Universal Soldier Collection', 'poster_path': '/vz9ym8LnmyvEAm4ms9PH8JUmUuQ.jpg', 'backdrop_path': '/bonZuSo9YE7LFHEFE8oLD3qv32o.jpg'}",23000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 80, 'name': 'Crime'}]",,9349,tt0105698,en,Universal Soldier,"An American soldier who had been killed during the Vietnam War is revived 25 years later by the military as a semi-android, UniSols, a high-tech soldier of the future. After the failure of the initiative to erase all the soldier's memories, he begins to experience flashbacks that are forcing him to recall his past.",8.035769,/jxOH4GsCYjwhL6VarO7MJmfmOPz.jpg,"[{'name': 'Centropolis Entertainment', 'id': 347}, {'name': 'TriStar Pictures', 'id': 559}, {'name': 'StudioCanal', 'id': 694}, {'name': 'IndieProd Company Productions', 'id': 959}, {'name': 'Carolco Pictures', 'id': 14723}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1992-07-10,0.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The future has a bad attitude.,Universal Soldier,False,5.8,382.0
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,15122,tt0188863,en,Love Stinks,"A movie about a relationship...that's worse than yours. Seth (Stewart), a sitcom writer-producer, meets Chelsea (Wilson), an interior decorator, at his best friend's (Bellamy) wedding. He's immediately sexually attracted to her while she's instantly attracted to his single-ness. They both ditch their wedding dates and start their own date that same night. The two become a couple, appearing very happy until after a couple of years of postponing a marriage proposal. When Chelsea realizes that Seth wants to remain single and together, she becomes quite bitter. In the next hour of the movie, the two engage in behavior that makes the War of the Roses look like child's play.",1.097513,/xeh7zWm0oG7Ws4Zu8mXeCbFSVZL.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-09-10,0.0,94.0,"[{'iso_639_1': 'pt', 'name': 'Português'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,Love Stinks,False,5.4,11.0
False,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 53, 'name': 'Thriller'}]",http://www.madhouse.co.jp/works/1999-1997/works_movie_perfectblue.html,10494,tt0156887,ja,パーフェクトブルー,"Mima Kirigoe is a singer who leaves her trio to become an actress, a career move that angers her fans, who prefer to see her as the pop idol. Plagued by self-doubt and tormented by humiliating compromises, she begins to be stalked, in her waking and sleeping moments, by an alter ego who claims to be ""the real Mima"", until she collapses into madness as her coworkers are brutally slain around her.",6.487495,/qDLeGIVhni3bRDunByBzhgY4wKZ.jpg,"[{'name': 'Madhouse', 'id': 4288}, {'name': 'Rex Entertainment', 'id': 22817}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",1997-07-11,0.0,81.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,The color of illusion is Perfect Blue.,Perfect Blue,False,7.9,261.0
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,126152,tt0119692,en,With Friends Like These...,"Four small-time two-bit character actors, all close friends, are competing for same important part in the next Martin Scorsese mob film.",0.056395,/iaOiRKh9o8hoAEAUWc7Dq71w2cl.jpg,"[{'name': 'Miramax Films', 'id': 14}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-09-10,0.0,105.0,[],Released,,With Friends Like These...,False,0.0,0.0
False,,7000000,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,22314,tt0160401,en,In Too Deep,A fearless cop is taking on a ruthless crimelord. He knew the risks. He just didn't know how far he would have to go.,1.615319,/uylbVab2pYVFJhrZB2ujhG0MxQq.jpg,"[{'name': 'Suntaur Entertainment Company', 'id': 4380}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-08-25,14011454.0,97.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,In Too Deep,False,6.3,18.0
False,,0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]",,51679,tt0181833,en,The Source,"Traces the Beats from Allen Ginsberg and Jack Kerouac's meeting in 1944 at Columbia University to the deaths of Ginsberg and William S. Burroughs in 1997. Three actors provide dramatic interpretations of the work of these three writers, and the film chronicles their friendships, their arrival into American consciousness, their travels, frequent parodies, Kerouac's death, and Ginsberg's politicization. Their movement connects with bebop, John Cage's music, abstract expressionism, and living theater. In recent interviews, Ginsberg, Burroughs, Kesey, Ferlinghetti, Mailer, Jerry Garcia, Tom Hayden, Gary Snyder, Ed Sanders, and others measure the Beats' meaning and impact.",0.447313,/3C6B4u9QIQqmvtw3YHTcx2ubsXj.jpg,[],[],1999-01-01,360895.0,88.0,[],Released,,The Source,False,4.9,5.0
False,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,35813,tt0052602,en,The Bat,"Mystery writer Cornelia Van Gorder has rented a country house called ""The Oaks"", which not long ago had been the scene of some murders committed by a strange and violent criminal known as ""The Bat"".Meanwhile, the house's owner, bank president John Fleming, has recently embezzled one million dollars in securities, and has hidden the proceeds in the house, but he is killed before he can retrieve it.",8.819138,/kuqbKnzULGFDZEBrOjQooBray5w.jpg,"[{'name': 'Liberty Pictures', 'id': 20938}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1959-08-09,0.0,80.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,When Someone SCREAMS ... It Will Be YOU!,The Bat,False,5.9,18.0
False,"{'id': 123251, 'name': 'Iron Eagle Collection', 'poster_path': '/bAXtdm522B1kVaripFoZLJRU7Ba.jpg', 'backdrop_path': None}",0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",,11037,tt0091278,en,Iron Eagle,"When Doug's father, an Air Force Pilot, is shot down by MiGs belonging to a radical Middle Eastern state, no one seems able to get him out. Doug finds Chappy, an Air Force Colonel who is intrigued by the idea of sending in two fighters piloted by himself and Doug to rescue Doug's father after bombing the MiG base.",4.33058,/Wav0BfhK8dXQGhGbkhnL7MlLl3.jpg,"[{'name': 'TriStar Pictures', 'id': 559}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1986-01-17,0.0,117.0,"[{'iso_639_1': 'nl', 'name': 'Nederlands'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,Iron Eagle,False,4.8,64.0
False,"{'id': 123251, 'name': 'Iron Eagle Collection', 'poster_path': '/bAXtdm522B1kVaripFoZLJRU7Ba.jpg', 'backdrop_path': None}",0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,11955,tt0095382,en,Iron Eagle II,Chappy Sinclair is called to gather together a mixed Soviet/U.S. strike force that will perform a surgical strike on a massively defended nuclear missile site in the Middle East. Chappy finds that getting the Soviet and U.S. Pilots to cooperate is only the most minor of his problems as he discovers someone in the Pentagon is actively sabotaging his mission.,2.331052,/86JBY9iKNk7ASZ0J69gYVYzkY2P.jpg,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Carolco Pictures', 'id': 14723}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'IL', 'name': 'Israel'}]",1988-11-11,0.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Iron Eagle II,False,4.3,17.0
False,"{'id': 123251, 'name': 'Iron Eagle Collection', 'poster_path': '/bAXtdm522B1kVaripFoZLJRU7Ba.jpg', 'backdrop_path': None}",0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,2038,tt0103617,en,Iron Eagle III,"Chappy discovers a drug-smuggling scheme at his own air base. It turns out that the lives of some village people in Peru are at stake, and he decides to fly there with ancient airplanes and friends to free them.",8.48487,/qPdxlQGQ4SUpDU2CPpXODeqPDkv.jpg,"[{'name': 'Seven Arts Pictures', 'id': 14159}, {'name': 'Carolco Pictures', 'id': 14723}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1992-01-09,0.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Iron Eagle III,False,3.6,15.0
False,"{'id': 123251, 'name': 'Iron Eagle Collection', 'poster_path': '/bAXtdm522B1kVaripFoZLJRU7Ba.jpg', 'backdrop_path': None}",0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",,28737,tt0113438,en,Iron Eagle IV,"While Chappy Sinclair is saddled with a bunch of misfits and delinquents for his flight school, he turns to his protégé Doug Masters to assist him in rounding them into shape for an important competition. During their training, they stumble upon a group of subversive air force officers who are dealing in toxic waste as a sideline.",1.286323,/8Nb3avhmn3o6P3p7pPAX40oP0Mt.jpg,[],[],1995-01-01,0.0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Iron Eagle IV,False,3.2,8.0
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",,11963,tt0073802,en,Three Days of the Condor,"A bookish CIA researcher finds all his co-workers dead, and must outwit those responsible until he figures out who he can really trust.",14.364447,/gbd3kO5kANvFrgPyxB0p6RNsOQC.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Wildwood Enterprises', 'id': 316}, {'name': 'Dino De Laurentiis Company', 'id': 10308}, {'name': 'Tom Ward Enterprises', 'id': 10879}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1975-09-24,27476252.0,117.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,His CIA code name is Condor. In the next seventy-two hours almost everyone he trusts will try to kill him.,Three Days of the Condor,False,7.2,234.0
False,,0,[],,141489,tt0058175,en,Hamlet from the Lunt-Fontanne Theatre,A stage production of Hamlet filmed at the Lunt-Fontanne Theatre in New York.,0.512134,/mBAakSLANF6WrMBodmVfpkVoMWZ.jpg,[],[],1964-09-23,0.0,191.0,[],Released,,Hamlet from the Lunt-Fontanne Theatre,False,6.0,2.0
False,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",,53761,tt0010418,en,Male and Female,"Gloria Swanson plays a spoiled maiden who always gets her way until shipwrecked with her butler, then learns which qualities are really admirable in a person.",1.175646,/uVCT5kpdx1YiT432rKbvVZaOXIx.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1919-11-23,0.0,116.0,[],Released,,Male and Female,False,5.0,1.0
False,,40000000,"[{'id': 12, 'name': 'Adventure'}]",,9096,tt0104839,en,Medicine Man,"An eccentric scientist working for a large drug company is working on a research project in the Amazon jungle. He sends for a research assistant and a gas chromatograph because he's close to a cure for cancer. When the assistant turns out to be a ""mere woman,"" he rejects her help. Meanwhile the bulldozers get closer to the area in which they are conducting research, and they eventually learn to work together, and begin falling in love.",7.431005,/lQAvyFcppZhqbz5coICwfbgcylY.jpg,"[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Cinergi Pictures Entertainment', 'id': 1504}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1992-02-07,0.0,106.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He turned his back on civilization. Only to discover he had the power to save it.,Medicine Man,False,5.8,114.0
False,"{'id': 189295, 'name': 'The Spiders Serial', 'poster_path': '/qrIkWMlpPL6WBPKJQVgjO5lygxc.jpg', 'backdrop_path': None}",0,"[{'id': 12, 'name': 'Adventure'}]",,91893,tt0010726,en,"Die Spinnen, 1. Teil - Der Goldene See","In San Francisco, well-known sportsman Kay Hoog announces to a club that he has found a message in a bottle with a map drawn by a Harvard professor who has gone missing. The map tells of a lost Incan civilization that possesses an immense treasure. Hoog immediately plans an expedition to find it. But Lio Sha, the head of a criminal organization known as the Spiders, is determined to get the treasure for herself and plans a rival expedition.",0.301984,/89HHXHuyqn181J6IwR83ooYtg13.jpg,"[{'name': 'Decla-Bioscop AG', 'id': 6762}, {'name': 'Decla-Film-Gesellschaft Holz & Co.', 'id': 44382}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",1919-10-03,0.0,69.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,The Spiders - The Golden Sea,False,5.7,5.0
False,,0,[],,113273,tt0181733,en,On the Ropes,The story of three young boxers and their coach who is determined to guide them in a positive direction in and out of the ring.,0.140027,/6LNzYl7oH9ui7baYbo0UG9if8rJ.jpg,[],[],1999-01-01,0.0,94.0,[],Released,The real fight is outside the ring.,On the Ropes,False,5.0,1.0
False,,0,[],,103793,tt0163185,nl,Rosie,"In a juvenile lockup, a new ward answers questions: she's Rosie, 13, no parents, a sister Irene, a brother Michel. In flashbacks we find out what happened. She lives with Irene, who's 27, whom Rosie knows is in fact her mother, but that's their secret. Irene's brother Michel, unemployed, a compulsive gambler, comes to stay with them. Around then, Irene meets Bernard; they come to care for each other. This leaves Rosie without attention, so she puts all her adolescent hopes and romantic fantasies into a relationship with Jimi, a good looking kid she sees on a bus. Is it adventures with Jimi that land her in juvie? Once she's there, why doesn't he answer her letters?",0.100686,/ydSOyC95do1ELcf11kk1xldTGmM.jpg,[],[],1998-11-18,0.0,0.0,"[{'iso_639_1': 'nl', 'name': 'Nederlands'}]",Released,,Rosie,False,5.0,2.0
False,,160000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",,1911,tt0120657,en,The 13th Warrior,"In AD 922, Arab courtier, Ahmad Ibn Fadlan accompanies a party of Vikings to the barbaric North to combat a terror that slaughters Vikings and devours their flesh.",10.308026,/ooR8S0O0ZgxK2OBnT1GWHrr9w92.jpg,"[{'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-08-27,61698899.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'no', 'name': 'Norsk'}]",Released,Prey for the living.,The 13th Warrior,False,6.4,524.0
False,,75000000,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,2900,tt0138304,en,The Astronaut's Wife,"When astronaut Spencer Armacost returns to Earth after a mission that nearly cost him his life, he decides to take a desk job in order to see his beautiful wife, Jillian, more often. Gradually, Jillian notices that Spencer's personality seems to have changed, but her concerns fade when she discovers that she's pregnant. As Jillian grows closer to becoming a mother, her suspicions about Spencer return. Why does it seem as if he's a different person?",14.705865,/2zm3a3453aWN078Qd6nIQngbEkM.jpg,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Mad Chance', 'id': 1757}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-08-26,19598588.0,109.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,How well do you know the one you love?,The Astronaut's Wife,False,5.5,263.0
False,,70000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",,17709,tt0160236,en,Dudley Do-Right,"Based on the 60's-era cartoon of the same name. Royal Canadian Mountie Dudley Do-right is busy keeping the peace in his small mountain town when his old rival, Snidely Whiplash, comes up with a plot to buy all the property in town, then start a phony gold rush by seeding the river with gold nuggets. Can this well-meaning (though completely incompetent) Mountie stop Whiplash's evil plan?",4.431577,/eCf1PsMl3rp94Oa4nFmOioqHq2n.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Joseph M. Singer Entertainment', 'id': 1301}, {'name': 'Davis Entertainment', 'id': 1302}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-08-27,0.0,77.0,"[{'iso_639_1': 'cs', 'name': 'Český'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,From the creator of 'George of the Jungle' comes a new kind of hero,Dudley Do-Right,False,3.8,49.0
False,,0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",,37718,tt0164108,en,The Muse,"What happens when a screenwriter (Brooks) loses his edge, he turns to anyone he can for help... even if it's the mythical ""Zeus's Daughter"" (Stone). And he's willing to pay, albeit reluctantly, whatever price it takes to satisfy this goddess, especially when her advice gets him going again on a sure-fire script. However, this is not the limit of her help, she also gets the writer's wife (MacDowell) going on her own bakery enterprise, much to the chagrin of Brooks, who has already had to make many personal sacrifices for his own help.",1.533253,/yaYmUguKw05ZaUe0BdwcoNVefVz.jpg,"[{'name': 'October Films', 'id': 236}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-08-27,0.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,In Goddess we trust.,The Muse,False,5.3,31.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,47144,tt0169145,sr,Bure baruta,"The film takes place in Belgrade in the mid nineties of the twentieth century, when the brutality and violence are becoming part of everyday reality. A series of separate stories each linked inheritance situations. The painful atmosphere of increasing brutality from which you can not see the output as the main motiv is repeated in the question of accountability: ""Who is guilty?""",0.569218,/KYfW84rEgeajJSerY3WB1SBhTD.jpg,"[{'name': 'MACT Productions', 'id': 393}, {'name': 'Eurimages', 'id': 850}, {'name': 'Ministère de la Culture', 'id': 10901}, {'name': 'Canal (II)', 'id': 31157}, {'name': 'Vans', 'id': 36746}, {'name': 'Mine Film', 'id': 57301}, {'name': 'Stefi S.A.', 'id': 76880}, {'name': 'Gradski Kina', 'id': 83478}, {'name': 'Ticket Productions', 'id': 83479}]","[{'iso_3166_1': 'RS', 'name': 'Serbia'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GR', 'name': 'Greece'}, {'iso_3166_1': 'MK', 'name': 'Macedonia'}, {'iso_3166_1': 'TR', 'name': 'Turkey'}]",1998-08-01,0.0,102.0,"[{'iso_639_1': 'sr', 'name': 'Srpski'}]",Released,,Cabaret Balkan,False,7.3,4.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,104896,tt0160216,en,A Dog Of Flanders,"Poor but happy, young Nello and his grandfather live alone, delivering milk as a livelihood, in the outskirts of Antwerp, a city in Flanders (the Flemish or Dutch-speaking part of modern-day Belgium). They discover a beaten dog (a Bouvier, a large sturdy dog native to Flanders) and adopt it and nurse it back to health, naming it Patrasche, the middle name of Nello's mother Mary, who died when Nello was very young. Nello's mother was a talented artist, and like his mother, he delights in drawing, and his friend Aloise is his model and greatest fan and supporter.",0.513308,/w65gcoD1zwmaPLM0gM8s9eynGcj.jpg,[],[],1999-08-27,0.0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,A Dog Of Flanders,False,6.4,6.0
False,,0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,30964,tt0144286,en,The Lost Son,"Xavier Lombard is a world-weary private eye in London, in exile from his native Paris; his best friend is Nathalie, a high-class call girl. He gets a call from an old friend from the Paris police department, now a businessman whose brother-in-law is missing. The missing man's parents hire Xavier over their daughter's objections, and quickly he finds himself in the realm of children's sexual slavery.",0.504739,/c5qXIOYoHrcg1ds9ZG7fnSHA19n.jpg,[],"[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-06-25,0.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,,The Lost Son,False,5.8,6.0
